ID,PID,Text
107,107_3,He also presses 3rd party employees to meet deadlines and holds them accountable for not meeting them.
107,107_4,"(We had issues with programmers missing deadlines and switched to a different company)
"
108,108_0,"""As I am working in a small company, we have a very interactive and friendly atmosphere."
108,108_1,My seniors often discuss their project ideas with me and take my opinion into consideration.
108,108_2,"They also gave me the freedom to take my own decisions regarding certain graphic presentations even though they were probably different from their own style.""
"
109,109_0,"""As I briefly explained before, one of my more significant projects was to implement an embassy-wide security accountability system."
109,109_1,"After coordinating with the embassy in Amman, Jordan and our own IT department, we were able to get a beta-type system online."
109,109_2,A huge part of this process was making sure that embassy employees knew what the system was and how to use it.
109,109_3,"To do this, I set up daily training sessions where employees could come and learn about the system and give their feedback."
109,109_4,"This required me to foster constructive dialogues about their viewpoints on the system and how we as an embassy could improve it.""
"
110,110_0,"""As I have mentioned in my answer regarding communication, I helped the team forming up the concept to break the loop of indecision and freeze the concept."
110,110_1,"Some assistance from my side helped them to complete their task and helped other teams to use the concept to make progress.""
"
111,111_0,As I mentioned before we recently hired two new SEC's and last semester we hired another new SEC so now that we have three new girls I am one of the most experienced
111,111_1,so I am finding myself becoming a leader to them.
111,111_2,"I am also a leader when I plan events with our clients because we have to help them make decisions.
"
112,112_0,"""As I mentioned I was responsible for one of the projects at LANL over my internship and we often had meetings where we would discuss our project, goals and express our points of view.""
"
113,113_0,"""As I mentioned in the collaboration section, there was another intern with whom I worked closely."
113,113_1,"At the beginning of the semester I had the opportunity to lead as I was given the responsibility to inform her of various things that were happening in our programs as well as teach her how to work our database that we use for participant data.""
"
114,114_0,"""As I mentioned in the earlier competency, I was able to sit in on a team meeting where everyone's challenge documents were discussed and assessed."
114,114_1,I was able to observe how my supervisor was able to capitalize on the group member's strengths and help member's when they needed it.
114,114_2,Some of the group member's needed ideas on how to assess the groups during their challenge so that they could decide on a winner.
114,114_3,"My supervisor was able to ask another group member to share their rubric so that they could come up with their own rubric for their challenges. ""
"
115,115_0,"""As I mentioned in the early question, I was in charge of setting up a CTF competition."
115,115_1,"During the process I continued to get input from the other interns so we could participate in a CTF we would all enjoy.""
"
116,116_0,"""As I said before, I led a team to install equipment in our factory."
116,116_1,"I had to discuss the results of the project to the manager over the project. ""
"
117,117_0,"""As i said, when we interacted with the teams we shared our vision to achieve a goal by tracking the progress and planning accordingly.""
"
118,118_0,"""As I was contributing them with their different works, I was clearly able to understand how the inter disciplinary team works together to complete their required task.""
"
119,119_0,"""As maintenance lead this semester, I lead the task in fixing all the equipment in the Makerspace."
119,119_1,"However, I'm graduating, so my position will need a replacement which I have already found."
119,119_2,"The new maintenance lead shares the same passion and vision for the makerspace as well as the knowledge to maintain the equipment.""
"
120,120_0,"""As mentioned above with regards to groups coming down for trips, myself as an intern was in charge of two specific groups that dealt with WASH education and the Center of Excellence group."
120,120_1,I had different meetings that I was a part of and also when just talking to the group themselves I had to take leadership because I had the expertise and knowledge of what truly will work in Haiti and what would be better conceptually.
120,120_2,"This did not mean that I was condescending to the groups, because all opinions are valid and all thoughts are valid, but I helped in guiding from large over scaled ideas/pathways for the projects to things that are more obtainable here in Haiti and back in Clemson.""
"
121,121_0,"""As mentioned above, I lead a project at my work place called Power BI dashboard creation which requires a joint effort from many engineers."
121,121_1,"Originally being my idea, very often I empower and motivate people to get tasks done. ""
"
122,122_0,"""As mentioned before, my project team consists of software developers, project managers and user experience personnel."
122,122_1,"As evident, the different background of the team members requires special attention to communication in order to obtain alignment."
122,122_2,"As the UX person on the team, it was imperative that I keep the rest of the team involved in the process."
122,122_3,"Other team members were invited to all UX activities and while this helped, there were some gaps in understanding how this contributed to the projects moving forward."
122,122_4,"In order bridge this gap, a meeting was organized where I presented UX tasks and their corresponding implications to the project with visuals which would be most effective for a cross-functional team."
122,122_5,"This helped the team understand the need for and importance of UX and it's contribution to efficiently completing the project. ""
"
123,123_0,"""As mentioned before, writers, photographers, and copy editors worked together alongside me in order to reach the common goal of a finished UPIC magazine. ""
"
124,124_0,"""As mentioned in the Communication and Collaboration competencies, I had to work with a diverse team of individuals (from Quality directors to line operators) to improve the IQC process."
124,124_1,"An example would involve listening to varying viewpoints from three IQC inspectors and the manager on how the reporting application interface should look like, and developing a friendly interface also considering the changes that may occur in the future."
124,124_2,"I had to incorporate the manager and directors inputs into the final reporting template as well, having to explain my decisions using data, thus having everyone conform to a common viewpoint.""
"
125,125_0,"""As mentioned in the responsibilities , I was leading the Conversion projects that involved conversion of all dashboards developed in SAP into something visually attractive and user friendly using Microsoft Power BI."
125,125_1,So all these dashboards that I had created were going to be outsourced to users and customers and I responsible initially presenting these dashboards to the executive and then to the stakeholders.
125,125_2,"It was a challenging task because , it was concerning the users and as we know each user has a different requirement ."
125,125_3,"So coming up with something that satisfied everyone's need was difficult yet important.""
"
126,126_0,"""As mentioned previously, I served as the leader of a open discussion about our visibility."
126,126_1,"This was something I requested we talk about during the agenda for the meeting, and wanted to see all interns have a stake in. ""
"
127,127_0,"""As mentioned, my work in leadership related with the intern project allowed me to work forward facing with many other individuals and help them coordinate efforts to ensure we had a great presentation.""
"
128,128_0,"""As mentors, we have weekly group meetings with all of the other mentors and Ms. Lisa."
128,128_1,"During the meetings we always go through information of the week such as events coming up, information to pass along to our mentees, or a guest speaker."
128,128_2,"I input my opinion or provide insight on certain topics such as things pertaining to my major, Chemical Engineering."
128,128_3,"I am also one of the only two hispanic mentors so sometimes I have a different point of view on things and how we can help the hispanic mentees such as when we talked about DACA. ""
"
129,129_0,"""As my immediate day-to-day supervisor would assign and divide tasks, he often assigned work that fit within my strengths or was just outside of my comfort level."
129,129_1,"In this way, I was able to gradually improve and expand my expertise.""
"
130,130_0,As part of my internship I worked to get Collegiate 4-H reactivated here at Clemson.
130,130_1,"This meant working with and sharing ideas with my mentor and the other people involved in the process.
"
131,131_0,"""As part of my internship, I need to make a presentation to discuss my work with other experts in the company that I am intern in it."
131,131_1,"There were a lot of experts people that encourage me and other interns in our projects to develop new approach based that is much appropriate for our projects.""
"
132,132_0,"""As part of observing the group therapy of Yoga for Wellness, I was able to participate in the group dynamic."
132,132_1,I assisted clients in asking open questions and seeking support.
132,132_2,"While also following up with the counselor in charge about anything that I heard that she be aware of for individuals.""
"
133,133_0,As part of our training our supervisor and department had representatives from Clemson SAGA (Sexuality and Gender Alliance) come in and speak with all of the mentors to share their experiences about their life and with coming out.
133,133_1,This was training for us in order to be prepared if ever a mentee came to us to discuss anything related to this.
133,133_2,"I thought this showed great leadership as well as helped us to further open up our personal perspectives. 
"
134,134_0,"""As part of the sustainability cross-cutting team, I held several meetings from time to time to help realize system-level objectives in our team. ""
"
135,135_0,"""As part of the weekly social media schedule, we would focus on one core competency a week and post a video about it."
135,135_1,"I would make the caption a question regarding the competency to get clemson students who follow the CCPD social media accounts to engage and think about the competencies. ""
"
136,136_0,"""As PhD student, I work on the project with different researchers and published papers as first author in top-level conference."
136,136_1,"In the company, I propose project plan and take action to full-fill the goals step by step."
136,136_2,"I report the progress to my manager on time to let him know how project goes.""
"
137,137_0,"""As president of the study abroad interns for my fourth and final semester, I definitely demonstrated leadership more than at any other point during my last three semesters."
137,137_1,"I was in charge of organizing and communicating with interns, connecting them for various events."
137,137_2,"For instance, I was able to further my leadership and group coordination skills by organizing interns for several meetings, event sign ups and even the end of semester dinner."
137,137_3,I established and utilized programs including GroupMe and Doodle Poll to make this possible.
137,137_4,I had to make many adjustments to these events in order to cater to the needs of the interns.
137,137_5,"In doing so, I helped to create a healthy and well-oiled work environment.""
"
138,138_0,"""As previously mentioned, I became a bit of a poster child for Give Day."
138,138_1,"By taking on this role, my duties far extended past simply the Shirley Center for Philanthropy."
138,138_2,"Instead, friends and peers began asking me questions about the cause because of my promotions."
138,138_3,I was able to tell them about the efforts of Give Day and explain the importance of the Office of Development.
138,138_4,"I only played a very small role in the grand scheme of things, but sharing my work with others gave me a sense of purpose."
138,138_5,"Many people also followed up with me about the results and I was proud to report back to them that we had exceeded all expectations thanks to their support. ""
"
139,139_0,"""As previously mentioned, I worked with both the creative and project management teams."
139,139_1,These teams had different goals.
139,139_2,Creative wanted to spend however much money is necessary to achieve a creative vision.
139,139_3,Project management wanted to include as much creative scope as possible while putting priority on budget and schedule.
139,139_4,"Since I worked with both teams, they would both come to me with their concerns and I would help work with these teams to come to a compromise that would benefit the overall goal of the company.""
"
140,140_0,"""As previously mentioned, I worked with other employees on our Celebrate Safely campaign in order to make improvements and update our educational messages for the upcoming school year."
140,140_1,"Not only were we able to come to a conclusion on our vision, but I also communicated these accomplishments and this process to one of my health classes this semester in a presentation on intervention strategies for college drinking.""
"
141,141_0,"""As stated in the collaboration section, I feel as though I stepped up this semester and encouraged collaboration and participation from everyone""
"
142,142_0,"""As team lead, it is important to recognize and capitalize on the unique strengths of team members in order to maximize effectiveness."
142,142_1,"I was able to do this by identifying individual skills and personalities in team members and encouraging them to apply them to their work for the betterment of the Pearce Center.""
"
143,143_0,"""As the director of Technical Solutions, I provided my assistance to other groups and my group member as needed, enabling them to achieve their goals."
143,143_1,"I also discussed accomplishments and team progress to the CEDC board of directors in weekly meetings.""
"
144,144_0,"""As the Director, I had to encourage my team to reach their full potential for the betterment of Tigers Squared."
144,144_1,"I communicated their accomplishments to the outlet heads so that they could see that we were a resource for them to use.""
"
145,145_0,"""As the Interiors lead, I along with my team made milestones to adhere to the goal of the team objectives and align our decisions with the global objectives""
"
146,146_0,"""As the intern who has worked here the longest, Ashley has entrusted me with helping other interns to complete their assignments. ""
"
147,147_0,"""As the intern with the most experience in the lab, I was seen in a slightly higher position than some other student workers simply because I had the most experience when dealing with the printing press or other workplace problems."
147,147_1,"On Fridays when many students would be working, after a press run I would informally gather everybody and discuss what tasks needed to be completed and each person would volunteer their wants or dislikes of tasks and we would all work together to delegate our to-do list to get the lab cleaned on time.""
"
148,148_0,"""As the lead for social media, I had to instruct people on my goals and how I needed their help in conducting a successful social media presence.""
"
149,149_0,"""As the lead on the CU Navigate app, I took on a significant amount of responsibility."
149,149_1,One of our projects was tabling to promote the app.
149,149_2,"Although everyone was supposed to help with this task, it was always my responsibility to make sure all the things needed were in the Pearce center along with setting up the table and being ready for our clients."
149,149_3,"These small task were always left up to me because as a leader you have to be prepared at all times. ""
"
150,150_0,"""As the leader of the Department of English newsletter I had to encourage my team each month to meet deadlines, reach out to interviewees, and continue their communication with me. ""
"
151,151_0,"""As the monitor of the file structure and placement, I was careful to make sure the structure I set up was easy for all contributors. ""
"
152,152_0,"""As the team lead in my subsystem, I have to collaborate with other team leads to the entire project goes smoothly."
152,152_1,"In these meetings, I often give advice to other groups in how to best approach a problem systematically. ""
"
153,153_0,"""As the UPIC intern and the president of the student org for FIRST, my duties for each would frequently combine."
153,153_1,"With that in mind, over the course of the semester, a lot of the events that FIRST held were planned by the student org, so being the intern helped the communication between the director and the student org."
153,153_2,"There were multiple meetings held, and I led them and made sure that everyone on the committee was able to voice their opinion, and that their point of view was discussed."
153,153_3,"Through these meetings, we were able to organize and implement multiple successful fundraisers, the retreat, and multiple social events to bring the students closer together. ""
"
154,154_0,"""As the WISE Chair of the Sports Committee, I had to represent the WISE Department at every meeting to ensure we got our concerns and ideas heard."
154,154_1,"I worked with other girls to direct roles and make sure every task was fulfilled.""
"
155,155_0,"""As this is my second semester, I was able to help out one of the new interns quite a bit."
155,155_1,He was very unsure about a lot of the tools we use for group communication and collaboration.
155,155_2,"Over the course of the semester I have been able to show him a lot of things like how to properly name a code branch and the right and wrong ways to go about dealing with issues that get sent his way.""
"
156,156_0,"""As treasurer, its my job (as well as the president and chief of staff) to create the budget for the fiscal year."
156,156_1,"To do this, we needed to plan out our allocations and figure out where the money goes."
156,156_2,"This could only be accomplished as a team, as everyone could have a different opinion as to where the money goes, so by figuring different points of view and combined knowledge of how much should go where, we could better plan our final budget.""
"
157,157_0,"""Ascend is currently working on a small expansion process in the Decatur plant."
157,157_1,So while this this happening there are a lot areas that need help.
157,157_2,I saw this opportunity and volunteered to help a group put together information with the vendor helping in the expansion.
157,157_3,"In turn, I drove this whole process in helping find and understand information about columns."
157,157_4,"I had meetings with the vendor to help them understand what we needed and overall I thought it was very successful. ""
"
158,158_0,"asdf
"
159,159_0,"Asking how others take off gears to see how much faster we can get it done by our selfs to work together to get more done rather than 2 people trying to take off 1 gear. 
"
160,160_0,"""At Campus Banner and Design, both design and printing are crucial to the success of the business."
160,160_1,Although I stayed mostly in the production area (printing) throughout most of the internship.
160,160_2,I was able to help other design interns when they needed advice when designing.
160,160_3,"I may have worked in production, but everyone was confident in my designing abilities and asked me for constructive criticism. ""
"
161,161_0,"""At Campus Rec, I worked in the CRC room which was a room full of Campus Rec interns."
161,161_1,"When we were getting ready to announce the opening of Douthit, I asked the other interns on their opinion of the content I was creating and if there was and information missing."
161,161_2,"This lead to a discussion of other content that also needed to be improved.""
"
162,162_0,"""At Clemson, I worked on a persona project with my supervisor to create personas and examples of students that might apply to Clemson."
162,162_1,"We were the head of that project, and we invited many others in her department into a meeting to brainstorm and come up with ideas to describe the various personas."
162,162_2,We kept notes and then I compiled and finalized the information after the meeting.
162,162_3,"That was a great experience for me, and I really enjoyed working with the group of people to come up with fun and creative ideas. ""
"
163,163_0,"""At Disney there is a platform on our company page called """"Grape Soda"""" which is an area where you can recognize other cast members for various strengths they show during the work day."
163,163_1,I have received a few of these recognitions and have witnessed a coordinator writing them for other members of the work force recognizing them for strengths such as efficiency or respect.
163,163_2,"They are not required to send these in, but they do so"
163,163_3,"we know that we are doing a good job at what we are doing. ""
"
164,164_0,"""At each SEA meeting I encouraged students to bring forward their ideas, and promoted inclusive and innovative ideas.""
"
165,165_0,"""At ITC, we recently had a very large power outage in the midst of other projects while much of the management was at a conference in Texas."
165,165_1,"During this setting priorities and communicating with those at the conference became extremely important""
"
166,166_0,"""at mentor group meetings, I ask for the opinion of others. ""
"
167,167_0,"""At my internship my mentor wanted me to come up with a way to get Clemson students to apply to be camp counselors."
167,167_1,I used my leadership skills to brainstorm a way to get Clemson students excited about this opportunity and align these students objectives to our organizational objectives.
167,167_2,"I decided that the best way to do this would be interviewing previous counselors and sharing their experience in a newsletter, and then sharing this newsletter on our social media platforms."
167,167_3,Students use social media and would be sure to see this message and it would encourage them to apply to be a counselor.
167,167_4,"This drew in great engagement on our social media platforms and to the program as a whole. ""
"
168,168_0,"""At my internship with CAPS"
168,168_1,I work with another intern.
168,168_2,We would collaborate a lot of different projects.
168,168_3,For the tabling event for October we had to come up with creative ways to raise awareness for domestic violence.
168,168_4,"Our mentor suggested we give out pens on library bridge; however, my coworker thought stickers would be better considering college students use them more often."
168,168_5,I encouraged my coworker to tell our mentor that the stickers had a potential to be better for reaching students.
168,168_6,"She was hesitant because she didn't want to interfere with our mentors plans, but after encouraging her that it was a great idea she went to our mentor and told her."
168,168_7,"In the end we ended up using the stickers for our tabling event instead of pens. ""
"
169,169_0,"""At of our first meeting of the semester we had to establish some new goals and determine what we wanted to focus on."
169,169_1,"Since my supervisor encourages us to be independent, the other intern and I were able to lead the conversation and express our ideas."
169,169_2,"We also listened to the ideas of the other people on our team and by the end of the meeting we felt confident in the goals we had established. ""
"
170,170_0,"""At one point in time I had to make a decision as to whether to leave the worksite the way it was or work to fix it, and I chose to persuade my fellow intern to stay with me and help clean the site, despite it not being our direct responsibility at the time.""
"
171,171_0,"""At one point, I was able to listen in on interviews for a research group that my mentor was trying to form that would focus on achieving a certain goal."
171,171_1,They asked each person they interviewed the same few questions and I was able to hear their responses and see how each person had their own past experiences to bring to the table that could be helpful.
171,171_2,"It was interesting to see how people with certain experiences could provide a more potential help for this group than others. ""
"
172,172_0,"""At our last meeting of the semster, our site mentor asked each of the student interns what he could do for next semester to make us more able to do our jobs."
172,172_1,"As we gave him ideas, he wrote them down."
172,172_2,"I thought that this was an excellent way to lead a group, especially a group of people who are younger and who are just part-time interns."
172,172_3,"It made us feel that he was committed to helping us to succeed and that he was open to hearing our ideas.""
"
173,173_0,"""At our meetings, we did round table edits."
173,173_1,"I helped foster discussion between all of the writers and the editors as we discussed the areas in which we could improve and get better.""
"
174,174_0,"""At our weekly lab meetings, there is always a presenter who presents their findings."
174,174_1,"During the lab meeting that was my findings, I had to show the progress I had made on my project over the summer."
174,174_2,I had to show where I went wrong and what I would continue to do during the coming semester.
174,174_3,"I had to communicate to the PI what my vision for the project was and exactly how I was going to achieve that vision. ""
"
175,175_0,"""At SEA we say the mission statement each meeting and our organization is focused around one word and that's action."
175,175_1,"So, every meeting we have, we speak with the intent and leadership hoping that someone will take action.""
"
176,176_0,"""At Student Affairs Publications, Meredith went on vacation for 10 days and I had to lead a group of students to act out a scene in our Celebrate Safely campaign."
176,176_1,"I had to lead a group of students to get the right shots. ""
"
177,177_0,"""At Tesla we do this every single day."
177,177_1,"The environment here is nothing short of a positive, encouraging atmosphere where people are always pushing you to achieve more and better the company's overall goal. ""
"
178,178_0,"""At the accelerator we as interns have a lot of open conversations."
178,178_1,Because of this there are many opportunities to inspire others while also receiving feedback from other viewpoints.
178,178_2,"At one point, I asked most of the interns for feedback on my app."
178,178_3,They were able to offer different viewpoints on which features they thought would and wouldn't work.
178,178_4,"This was extremely helpful in allowing me to get closer to achieving my goal of finishing the app.""
"
179,179_0,At the beginning of each week the cultivation crew had a meeting where we discuss the things that were going on in the grew.
179,179_1,"Normally was about certain things that needed to be applied to the crop or sometimes just bringing others up to date about things to come. 
"
180,180_0,"""At the beginning of every day, the entire team gathers for a daily meeting."
180,180_1,"Although I was often not present for the meetings considering my position was part time, there were a handful of days in which I attended this daily meeting."
180,180_2,"At each meeting the staff discusses the state of the members, addressing if the member is a concern or stable, which allowed the case managers to then have a good understanding of the progress of the members they were seeing that day."
180,180_3,"When I was present at these meetings, I would often ask questions that would prompt my supervisor and case workers to delve into greater detail about the state of the member."
180,180_4,The purpose of these questions were to enhance my understanding as I was the newest addition to the team.
180,180_5,"However, these questions also lead the staff into sharing different view points on the progress of the member, and further analysis of their recovery, as their recovery is the ultimate goal. ""
"
181,181_0,"""At the beginning of my internship we mostly worked on assembling trap arrays and trap maintenance, and The work was very tedious and taxing."
181,181_1,This often required us to go out in groups of three or more with my supervisor and other volunteers from various backgrounds.
181,181_2,"During this time, I was able to watch my supervisor connect with each member of the team on personal basis every day."
181,181_3,He often had the project along with everyones best interest in mind.
181,181_4,"He assigned task based on everyones skills and created a better work environment that made everyone happy to be there contributing. ""
"
182,182_0,"""At the beginning of the internship with Healthy Campus, I completed CPE or Certified Peer Educator training."
182,182_1,"Through this two day experience, I communicated and collaborated with multiple Clemson students."
182,182_2,"We all collectively built an atmosphere where different points of view were developed to achieve a common goal. ""
"
183,183_0,"""At the beginning of the project, our site mentor was called away to deal with other important projects he's maintaining across the world."
183,183_1,"As such, one of his newly patented graduate students elected to step in and help guide us with our individual projects."
183,183_2,"That act of selfless leadership was inspiring as it was helpful. ""
"
184,184_0,"""At the beginning of the semester, our mentors would tend to put the new interns on easier tasks such as lighting in order to get us acclimated to the job while the graduate students worked on harder tasks."
184,184_1,"As the year progressed, us interns worked more with the graduate students on harder tasks to learn how to complete them."
184,184_2,"This was a great way of delegating tasks and helping us learn effectively. ""
"
185,185_0,"""At the beginning of the semester, our office gathered for a """"Think Tank"""" meeting where our goal was to brainstorm as many areas and ideas for improvement as we possibly could."
185,185_1,One of my ideas was to increase the ability for students to contact successful alumni.
185,185_2,"After implementing this in my business fraternity, I sat down with our career coordinator in our office to share insights on how I had done this and how we could expand it to be college-wide."
185,185_3,"We are now working on making alumni lists accessible to all students. ""
"
186,186_0,"""At the beginning of the summer, before our team had a chance for the first time, I had wanted to prepare and begin working on the project."
186,186_1,"Therefore, I reached out to each individual of our team and my mentor to determine what they were envisioning for this summer project."
186,186_2,"Using that information, I began to get to work and start on the project considering all of their points of view and ideas."
186,186_3,"As we all wanted to get the curriculum set up, it was easy to encourage them to start thinking up and talking about what thoughts they had about the new classroom lesson plans. ""
"
187,187_0,"""At the beginning of the summer, I created a large gannt chart to show all the projects that various advisors wanted us to complete and broke everything down into small manageable goals that were spaced out over the summer."
187,187_1,"I then shared this with the summer team and we used it as a guide and a tracker for what we should be doing and how much had already been done.""
"
188,188_0,"""At the beginning of this semester, I facilitated a conversation between my mentor, myself, and my fellow intern to discuss how our roles would change due to our reduced hours during the semester and how we could accomplish the increased needs due to do the upcoming football games. ""
"
189,189_0,At the conclusion of my internship I led the CCIT Visualization intern group in demonstrating virtual reality equipment in the Immersive Space to five groups of students in the Emerging Scholars program over three days.
189,189_1,"We led several software demonstrations tailored to the program's vision of exposing high school students to academic tools at the university level.
"
190,190_0,"""at the conscious college road tour town hall, we encouraged students to come up with ideas that could help make Clemson a more sustainable campus."
190,190_1,"we worked to develop an idea that everyone liked and everyone had a role in making it come to life. ""
"
191,191_0,"""At the end of my project, I helped a few other graduate students in completion of their own."
191,191_1,In the beginning each one sat down with me and we developed a schedule that best fits their needs on the projects as well as my needs as a student taking 10 credits of classes.
191,191_2,"They then carefully chose tasked I was most likely able to complete in the allotted time each day. ""
"
192,192_0,"""At the end of November, my partner and I with a few members of the water team traveled to the village of Morne Michel where previous interns had worked and where CEDC is planning to work in the future."
192,192_1,"Due to the eighteen-month between the last set of interns and myself in May of this year, all information possessed by CEDC on Morne Michel was at least eighteen months old."
192,192_2,"I arranged for and organized our trip to the village to re-establish our connection with the community and to achieve the goals for the trip we'd set before we departed (including the completion of a land survey, gathering of GPS points of water sources of interest around the village, and retrieving test-able samples of this water for fecal coliforms.)"
192,192_3,"Though pressed for time toward the end of our visit, we accomplished each of our objectives, compiled the information and reported to our site mentor and the group in Clemson working on the development plan for the village."
192,192_4,"CEDC has worked previously with a church in Columbia which has agreed to sponsor work in the village to whom after the information gathered has been further compiled with potential solutions will be presented. ""
"
193,193_0,"""At the end of the semester, me and my coworker were asked to design coloring pages for all of the Tiger Media organizations."
193,193_1,"While my coworker was feeling discouraged because it was so close to final exams, but I came up with the idea to split up the assignment evenly so that neither of us felt overwhelmed."
193,193_2,"We were both in charge of four coloring pages, which made the task more achievable.""
"
194,194_0,"""At the farm, this is a heavy requirement."
194,194_1,"In order to clean out a lot of the now empty pens, especially in House 2, we had to pull together the staff members and take each of their ideas on how to efficiently clean the space."
194,194_2,"Usually, one would say to use the truck, while another would say to use the bobcat."
194,194_3,"In the end, we took the best parts of each of their ideas and used them to finish the project in a efficient and timely manner.""
"
195,195_0,"""At the Sonoco Institute, I was granted the opportunity to work closely with some graduate students and in this process, I was able to learn a tremendous amount from them."
195,195_1,"They were very well versed when it came to taking the time to lead the new undergraduate interns and it made my UPIC experience all the better because of it. ""
"
196,196_0,"""At the start of the semester I added on to our previously-established weekly meetings with our advisor in the CCIT Visualization Lab with a separate session afterwards for Immersive Space interns only."
196,196_1,"Each session's goal was to recognize student staff voices and adjust operations as needed, as well as to collect feedback about specific topics each week such as user interaction methods or inter-team communications.""
"
197,197_0,"""At times when we have no idea where else to go to solve an issue, it's important to let everyone brainstorm and try all possible solutions. ""
"
198,198_0,"""At various points throughout the internship, I was in charge of parts of our project where I had to lead development and present our progress to our department.""
"
199,199_0,"""Attended meeting with Clemson Creative Services and communicated to them what our composting operation was about, how we operate, and what we were looking for in a logo.""
"
200,200_0,"Attending floor meetings along with my supervisor with others' department supervisor made me aware that taking a strong decision is also important when it comes to certain critical situations.
"
201,201_0,"""Awareness: I observed a fellow intern (a girl) at CCPD recruit a group of motivated students to start their own Adobe training class by calling on a faculty member with expertise in the area."
201,201_1,She realized there was a need for this type of training on campus and she did something about it!
201,201_2,"I am inspired by her determination and willingness to help others, as well as herself. ""
"
202,202_0,"""Back to the collaboration example from Forest Fest, I had to organize members from my sampling club to come and help with the event."
202,202_1,"I am the president of that club, so I am often in charge of organizing events, getting students to come out and help, how things should be set up for anything we need to present, etc."
202,202_2,"and for Forest Fest, I had to recruit the members, tell them what needed to be done once we got there to make sure we had the best range of macroinvertebrates to present to the kids, encourage the younger members to communicate with not only the parents and adults but also the eager children and the younger ones who don't understand quite as much. ""
"
203,203_0,"""Based on my research objective I formulated a set of methodologies and shared them with my mentor and fellow interns."
203,203_1,They were supportive towards my ideas.
203,203_2,"At times my mentor could rely on me over a few technical issues when he could not manage time to work with the team due to his busy schedule, and gradually I became an active decision-maker in the specific project that responded well to my pre-defined methodologies.""
"
204,204_0,"Based on our unique strengths Rhonda would ask us to assist or lead different projects. 
"
205,205_0,"""Basic: During my internship, I observed one of my coworkers organizing a workshop to support and empower other employees."
205,205_1,"The objective of the workshop is to explain the importance of UX research to people outside user experience.""
"
206,206_0,Basically I entirely ld the PP2 test car project and I was solely responsible for it.
206,206_1,"Took inputs from my supervisor and others.
"
207,207_0,"""Because of my role as a manager, I set the example for my coworkers and staff members."
207,207_1,"They look to me for help whenever they need it .""
"
208,208_0,"""Before carrying out any research, myself and all members of the team shared research plans with each other."
208,208_1,Regardless of if it was a big or small project there was always an opportunity for other team members to take a look and add whatever input they may have.
208,208_2,"Then we would move forward knowing that the project was in line with the goals and task at hand.""
"
209,209_0,"""Before certain shifts, the leaders would sometimes brief us on the shift we were about to do."
209,209_1,"Otherwise the leadership was very weak.""
"
210,210_0,"""Before the beginning of every semester, the CEDC Board of Directors takes a retreat to discuss goals for the semester as they align with the goals of our organization over all."
210,210_1,"This semester, I decided to break up this day of dialogue and planning into two parts: Strategic Planning and Semester Planning, and I broke up these sessions into two days."
210,210_2,"This allowed for us to have discussions about the organizational goals in 3,5, and 10 years from now as well as discuss big-picture opportunities."
210,210_3,"Then in the semester planning session, we were able to bring these long-term ideas into the perspective of what could be executed within a semester."
210,210_4,"As Program Director, I had to plan and conduct these meetings as well as facilitate discussion."
210,210_5,I centered the dialogue around our mission statement and pushed for us to develop a revised vision statement that would help the organization move forward.
210,210_6,"Then, I helped the board direct their thoughts about the upcoming semester in light of what our long term goals were determined to be."
210,210_7,"Our organization works internationally and serves the specified needs of a rural community, so our objectives are global ones and often align perfectly with the United Nations Sustainable Development Goals."
210,210_8,"For this reason, I also made the efforts this semester to incorporate lessons about the SDGs into our Creative Inquiry course so that students could be knowledgeable about why we are doing the work that we are doing."
210,210_9,"Each project, each task must align with the mission statement, so it has been vital in all meetings and classes this semester to bring the group back to our mission statement."
210,210_10,It is our foundation and keeps us grounded when other things may be changing.
210,210_11,"The drafted vision statement helped us choose a direction for the semester and for the near and long-term future. ""
"
211,211_0,"""Before we began every session at camp, we would sit down with our staff for the weekend and go over the code of ethics."
211,211_1,"There is a level of accountability that counselors share and as the intern part of my job was to be a primary source of this accountability. ""
"
212,212_0,"""Before we could begin recruiting participants for research, we had to develop the criteria for the study as well as pre and post study surveys."
212,212_1,"During this process, I brought up concerns with existing survey questions that encouraged additional thought and changes to what we used.""
"
213,213_0,Before we planted the peanuts in the field we had a meeting to express the way in which we think we should go about making the plots.
213,213_1,"Everyone was able to ask relevant questions and express concerns before we came to a group decision on how to set up the plots. 
"
214,214_0,"""Before we started delivering the Tiger, I asked my group of distribution reps what would be the more efficient way to distrubte."
214,214_1,I allowed them to collaborate and come up with an idea in which everyone agreed upon.
214,214_2,"After deciding the idea, they brought it to me"
214,214_3,"and I took it into consideration.""
"
215,215_0,"""Being a seasoned intern for the Faculty Senate, I did my best to help guide the new interns ""
"
216,216_0,"""Being a small staff, we rely on each other for help quite often throughout the days."
216,216_1,We have an operations intern who has really stepped up to the challenge and done a great job delegating roles to us on game days to make sure every part of the ballpark is up and ready to go prior to game time.
216,216_2,"While he realizes he cannot do it all alone, he also takes the time to show each of us how to set up each particular part of the stadium to avoid having to go back and fix it later."
216,216_3,"While this can sometimes seem tedious he knows doing it ahead of time will help things run smoothly in the long run. ""
"
217,217_0,"Being a student mentor to my peers that come up with questions or problems and being a more experienced staff member within the studio has led me to growing my leadership capabilities.
"
