ID,PID,Text
351,351_5,"I then divided the jobs among our group so that we could get everything done efficiently based on each person's skills.""
"
381,381_0,"I aligned the faculty of the SMCC to achieve the goal of future profitability by providing them with tools and resources to jumpstart their off campus consulting branch.
"
537,537_0,"""I led a social media content team composed of 3 Clemson students."
69,69_1,They are very set in their ways
1085,1085_2,"At the meeting, I made sure to bring in other pools of knowledge such as the head of operations and my mentor."
1206,1206_2,"In return, everyone listened and expressed concerns if the other person's ideas did not seem complete.""
"
189,189_1,"During those few hours, I made sure to keep the workflow going, despite the absence of the main staff for a short time. ""
"
22,22_1,I brought together 16 student volunteers to aid with multiple events on-campus.
495,495_0,"I have seen the managers at Campus Banner + Design lead their interns towards a complete design project from start to finish.
"
83,83_1,"At the beginning of the semester I had the opportunity to lead as I was given the responsibility to inform her of various things that were happening in our programs as well as teach her how to work our database that we use for participant data.""
"
379,379_0,"""I acted on behalf of Clemson internal communications when determining how to frame a story about Tiger Advocates."
1303,1303_1,I made sure that the tasks that needed to be accomplished that day were presented in detail so that they could be easily followed.
432,432_0,"I encourage discussion daily when I ask my coworkers about any improvements they would like to see in our department
"
1074,1074_0,"""The main example I have for this section deals with the vast amount of time and effort that went into editing, revising, and updating policies that were meant to help the staff remain efficient, safe, and adherent to the Joint Commission standards.""
"
1069,1069_1,"I dug into the root cause and trained the people working on that section to prevent the occurrence in the first place, thus achieving the common vision of Lean Manufacturing""
"
275,275_0,"""During the course of my internship, there were many times where discussion was encouraged, especially during the pre-production phase of projects."
840,840_0,"""My mentor is involved in managing several enterprises so he was often out at other businesses or in meetings."
133,133_2,"We were both in charge of four coloring pages, which made the task more achievable.""
"
274,274_1,"I talked to the maintenance technicians who fixed the various issues on the machine , the line Engineer who designs the processes for the line, the Original Equipment Manufacturer who sold the machining equipment to ZF Transmissions to understand why certain aspects of the machine was designed the way it was."
791,791_2,"We, in a sense, divide and conquer the huge list of tasks that need to be done and all continue to learn new things along the way. ""
"
336,336_2,"If it was, a committee would be formed and the members of said committee would be responsible for executing the solution."
1285,1285_1,"I let them do their own work and was simply a guiding hand for them in case they got stuck.
"
1085,1085_5,"The Pro Benefits Expo was a huge success, and the client along with his department has said that they will be working with us on all future events.""
"
1215,1215_0,"""We have monthly department meeting during the intern."
274,274_2,"After zeroing in on a root cause, I had to assign an action plan to each party involved."
1209,1209_0,"""We have a lot of groups come in to use both the video and audio studios, and if they have questions, they will come to the interns."
931,931_0,One of my responsibilities is to train the new ambassadors.
384,384_0,"I am able to communicate group accomplishments to the board of trustees indirectly by helping prepare quarterly updates from Lean team members.
"
988,988_2,Our supervisor would demonstrate the importance of no backing by giving examples of industrial backing accidents.
112,112_3,"I may have worked in production, but everyone was confident in my designing abilities and asked me for constructive criticism. ""
"
821,821_2,Most of my interactions with Mr. Babb came from our Monday morning staff meetings.
1134,1134_1,"She assigns tasks and make suggestions based on what she knows about each of the interns but also challenges them so they have the opportunity to grow and learn something new.""
"
1059,1059_3,She leads the postdoc community well and they all appreciate her greatly.
917,917_4,"She developed a plan for how each of us would be involved in the department. ""
"
734,734_0,In the beginning of the semester we set smart goals and periodically throughout the semester we would check them.
772,772_1,"For example, I lead an information session on group fitness classes for the orientation ambassadors."
1350,1350_0,"""ZF has a large number of interns,and sometimes you need an intern from different department to work with you in a project, so communicating with different teams, understanding the functioning and achieving a common goal is what you go through every day in ZF."""
983,983_2,He helped us bring our ideas together to form one coherent project with dual aspects.
786,786_3,"However, she told me that although you might have critics, it's important to express your opinion and engage in express different points of view.""
"
212,212_1,I had to find articles for the team to read and answer questions about.
1211,1211_3,and I worked on a sensory night so people with sensory needs could attend.
81,81_2,A huge part of this process was making sure that embassy employees knew what the system was and how to use it.
1012,1012_0,"See previous response about coordinating robotics workshop
"
1110,1110_0,"""there wasn't really an opportunity to """"lead"""" however I was the most senior in the photography position""
"
405,405_5,"I was told that I did well keeping up with the rest of the class by answering questions and collaborating. ""
"
1099,1099_1,"I suggested that we delegate and split up, with me doing the duties that I could perform on my own without the vet's direct guidance."
651,651_0,"""I was privileged to sit in on several team meetings this semester, and I thought that every individual on my team did a good job of recognizing the strengths of their coworkers."
875,875_2,"Since the Research-to-Policy Collaboration works on an array of social issues, interns have the opportunity to choose to work on a topic that they already feel passionate about or one that they've been wanting to explore but haven't had the chance; a topic of which they are experts or one that they want to learn about."
959,959_4,"Through controlling the meeting both through the agenda and the length of topical discussions, in one meeting, the group was able to come to decisive choices on the intake forms. ""
"
1067,1067_2,"In the end I had settled on a plug-load monitor which was more expensive than we had preferred but would reliably accomplish this goal.""
"
260,260_0,During our weekly group meetings mentees would often come to us saying that they can't handle a certain class because it was never their strongest area in high school (mostly heard this about english class).
716,716_0,"""In my role I have served as the head strategist for the Clemson Immersive Space, so I set goals for branding, operations, and outreach."
108,108_1,"I worked with other girls to direct roles and make sure every task was fulfilled.""
"
448,448_1,Students are nominated by staff.
554,554_0,"""I noticed that during my internship, my mentor Tullen did a great job of helping capitalize on everyone's unique strengths."
901,901_0,"""On couple of occasions, I came up with some plans which were different from what my mentor was envisaging, and those ideas were slightly more far-sighted."
1326,1326_0,"""While working on chemical testing of hoses for pressure tanks, there were a number of parameters which were vague and not considered."
281,281_0,"""During the internship I was always eager to get those around me engaged in conversation."
59,59_0,"""As a member of the HR Engagement Committee, I encouraged others to take a well-rounded approach to getting to know there colleagues and giving back to the greater Clemson community."
263,263_1,I had a clear vision of what we were to accomplish and made sure that there was synergy within the group.
811,811_0,"""My boss Rosie is an incredible leaders, she handles the business development side of Trinity Sport."
323,323_0,Every meeting there are decisions that need to be taken.
550,550_1,Another idea that I had was to implement the Instagram story to sell Comfort Color Study Abroad t-shirts.
1331,1331_0,"""While writing a story about the Virtual Reality Club, I encouraged the people I was interviewing to voice their opinions and their concerns about the VR Club's portrayal on Newsstand."
12,12_5,"By sharing their thoughts, they were able to connect with each other and feel united by their feelings. ""
"
673,673_0,"I worked with a fellow intern to help assist me in writing some code for the open nms system.
"
169,169_0,"""Currently at the Watt Center, we are undergoing preparations for the """"Watson-In-The-Watt"""" joint initiative with IBM to bring collaboration, creation, and unique perspectives to advanced computational technology."
981,981_0,Our mentor appreciated and respected that I was a nutrition major and the other intern was a psychology major.
161,161_0,"""Coming directly from the collaboration answer, I was in charge of leading the communication and collaboration of our teams. ""
"
798,798_1,"I provided valuable inputs to assist them in making changes for making the work of interns more efficient.
"
834,834_2,AND I LOOK
1261,1261_0,"""When I presented on a dissection of a product line, most of the presentation was discussion between the audience with each person giving their own point of view.""
"
1302,1302_0,"""When writing a paper, my supervisor did a fantastic job of gathering the opinions of everyone involved in the project."
131,131_1,In the beginning each one sat down with me and we developed a schedule that best fits their needs on the projects as well as my needs as a student taking 10 credits of classes.
1343,1343_3,"Kinda seemed like a high school situation. ""
"
313,313_2,"While we produce the graphic image of the phrase, theme, or idea, he enstills it in the players."
378,378_11,The producer has consistently seen much lower populations of internal parasites after applying these methods of rotational grazing.
1021,1021_0,"Since I have been here the longest interns were always coming to me for questions or advice
"
840,840_6,"We hoped this would increase the chances of a product catching a customer's eye.""
"
1297,1297_2,"I suggested doing a graph through excel to make it understandable to people and he agreed that would be a smart idea.
"
904,904_8,"To compromise, we decided to split up the other volunteer groups but keep the family together."
11,11_2,We had a group discussion about what each person thought they could do to help the other with their idea and delegated tasks that we could do to help each other.
1093,1093_2,Some of them then planned to study abroad in the summer or in future semesters at Clemson.
256,256_0,During our meetings we discuss our ideas and go back and forth to listen to each other's thoughts and opinions.
1228,1228_1,"I spent most of the first few weeks training her on tasks, answering any questions she had to the best of my ability, and even began certain tasks that I knew were coming up."
174,174_3,I always had the liberty to speak up for any situation and put in my ideas as well.
1135,1135_2,"I had to make them interested in my project in order to talk to me about it.""
"
692,692_0,"""In a meeting with my fellow interns and supervisor, I suggested that instead of holding weekly workshops, we do bi-monthly workshops and have armark cater the events. ""
"
264,264_0,During out monthly internship meetings I encouraged the group of interns to come up with several ways to fundraise for the Clemson Study Abroad Office.
646,646_3,"Plus, I know I will help more in the future. ""
"
1170,1170_0,"""Towards the end of my internship, our office was getting new carpet."
115,115_3,"we know that we are doing a good job at what we are doing. ""
"
791,791_0,"""Many times we have large lists of things to do before a seminar or trial."
716,716_1,I have led a staff team of four students (including myself) in establishing consistent operating hours and procedures in the Immersive Space.
829,829_1,"We contributed our ideas, and I contributed mine and was open to change."
929,929_0,"""One of my goals for this semester was to create opportunities for the students attending the Business in Paris program to get to know one another before actually arriving in Paris."
458,458_1,I spent the entire day with a large group of about 30-40 people.
922,922_0,"""One day, all of our supervisors were participating in an OGE training, so there were only interns in the office."
1215,1215_3,I feel the meeting went out very successfully.
394,394_0,I am the main channel for the students to talk to about the study abroad program.
21,21_5,"we landed on letting the Buildings Lieutenant video her route and post it to our collective google drive so that we could have standards set. ""
"
1264,1264_0,"""When I was asked if there were any ideas I had for one of the Instagram accounts, I suggested reorganizing their story highlights and adding cover images to each."
711,711_0,"""In my internship, I came across information for a grant application from Johnson&Johnson about nursing technology and innovation."
55,55_2,"Once a tract is cruised, we have to take all the data and determine the value based on valuation trends and volumes."
689,689_0,"""I've seen how my mentor and his boss, Dustin, facilitate discussion in meetings with others in CCIT."
656,656_3,"I had to pitch how this purchase would enable individuals in our office to further excel at their positions.
"
932,932_0,One of my roles in project management is to help groups develop a scope and tasklist for their projects.
573,573_4,"I was still inexperienced but was invited on the project precisely for that reason - to provide an unbiased perspective and ask questions that those more experienced might not consider.""
"
873,873_1,I had a big problem with learning the steps of production and mastering the production processes.
906,906_0,"""On that day that the power went out, Mark had to get us all together and tell us what needed to be done once we found out which computers where actually down. ""
"
787,787_0,"""Many of the other student workers would ask me what there was today, and we would all work together to accomplish goals."
1002,1002_0,"Please see my answer for question 24.
"
560,560_3,This site visit would potentially improve team membersÕ understanding of different business and customer needs.
691,691_2,"Additionally, every mandatory meeting we had with the entire group I would synthesize the work we had done for the social media team that week to our UPIC Mentors and what we had in store for the next week. ""
"
547,547_0,"I made and designed various surveys for current National Scholars to collect information for the NSP directors to use for programmatic purposes.
"
1060,1060_0,"""The department put on the Recyclemania competition at Clemson this year and also organized the Zero Waste Game in coordination with Recyclemania and I played a large role in organizing the events that went along with it."
387,387_1,He always presents the issue with respect to those around the issue and/or those who could be impacted by it.
1095,1095_1,"I created a solution to the problem, presented it with the engineers and decided to lead the project.""
"
968,968_2,"Throughout these projects, I encouraged the other members to discuss any problems that they had with my decisions and told them that I was willing to change any decisions if the group felt it was best."
650,650_0,"I was preparing a meetings for our group with the scientists that we collaborated with and sometimes I had to lead the meeting and discussion.
"
241,241_1,I have been able to hold events where we are able to talk about fitness and health.
45,45_0,"""Almost every day I would discuss the daily routines with my fellow team members."
1224,1224_1,"They ultimately needed to design a project that fixed water issues, so it was awesome to facilitate a conversation where they all got to brainstorm ideas.""
"
154,154_0,"By meeting with subcontractors on site to coordinate repairs of storm sewer after testing had failed.
"
823,823_0,"""My internship was based less in sharing ideas than in completing tasks as necessary."
1247,1247_0,"""When Dr. Wole discovers a new project he would like to tackle, he always considers wach interns major and skill set to find who would best be able to handle the task at hand. ""
"
1045,1045_0,"Taking the lead on my Annual Report project and dishing out even portions of work to the other students assisting.
"
779,779_0,"Led projects and assignments for completion
"
1166,1166_0,"""Throughout working on different projects, I liked to ask people to test what I had worked on to see if it was comprehendible ""
"
310,310_1,"Each time, I try to bring forth ideas and open them up for discussion to see what Ryan and Dustin think, and to come up with the best solution for what we're trying to plan or solve.""
"
295,295_0,"""During the team meetings, I saw the staff bounce of the strengths of each other constantly."
75,75_4,But my supervisor saw it as a massive opportunity than a challenge and he took everyone's strengths and made a great work force to continuing to make it work.
926,926_1,"I observed him doing this on multiple occasions.""
"
1068,1068_3,"The hackathon itself required the aligning of multiple groupsÕ interestsÑCUhackit, the Watt Center, the Clemson Makerspace, the Immersive Space, Student Affairs, Student Government and multiple corporate and Clemson sponsor such as Siemens and Clemson Mobile."
745,745_2,"I would take that opportunity to remind them of the importance of our work, and it helped us be successful in reaching our goals."
682,682_0,"I would often take this roll by planning out what would have to be completed each day.
"
862,862_0,My supervisor assigned different works to different co-workers according to their background and expertise.
694,694_2,"If the idea is good enough we will pursue it a a whole and move forward with it.
"
504,504_0,I held lead new coworkers in production jobs.
299,299_0,During the weekly meetings between interns and our supervisor I had the chance to discuss different solutions for the projects I was working on.
486,486_2,"It ended up being a very successful day and enjoyed it greatly.""
"
917,917_2,"At one meeting, my mentor called us all together and asked us our interests and strengths to gear us towards the right project for each of us."
1096,1096_0,"""There have been many times that I have had to take charge in the shop."
1279,1279_0,"""When planning our tailgate event, my boss was able to bring in different people from different parts of the company and outside of the company who had different skills to make the event a dynamic and fun event.""
"
589,589_0,I served as a conduit when I combined the efforts of Healthy Campus and the Michelin Career Center to put on an outreach event for these 2 departments.
331,331_2,I detail the changes I've made
391,391_1,"Now, I feel comfortable delegating work and trusting my teammates, to the point where I am now taking on a large leadership role next semester as Assistant Program Director.""
"
127,127_1,"As such, one of his newly patented graduate students elected to step in and help guide us with our individual projects."
697,697_0,"""In an engineering meeting, we had to discuss as a group how to best find a solution."
358,358_3,"We allowed other interns to contribute to the collaboration of ideas and facilitated the process of making one cohesive project that incorporates all of our ideas. ""
"
969,969_5,"Then for the detailed implementation, as we cut into different modules -- each module will encourage people in this domain to take a lead of the discussion, other people will review it."
260,260_1,"Most mentors including myself would often try to apply situations the student is already familiar with to whatever topic they had to write about in english and this helped them to realize that they already had most of the knowledge to complete their assignments.
"
941,941_1,"She organized the class visits, explained the positives of the program to a few of us interns, and lead us to visit classes explaining the programs and also advising students about these programs."
293,293_1,Some of the experiments we had them do involved analyzing different samples to find certain qualities and characteristics.
84,84_0,"""As I mentioned in the earlier competency, I was able to sit in on a team meeting where everyone's challenge documents were discussed and assessed."
1267,1267_0,"""When I worked on the homecoming build story about Pastor Heavner, I was told to interview him."
1085,1085_4,I managed to step up to the plate and use my title as SEC to align everyone's visions and keep us focused on the main goal while keeping the group satisfied.
1156,1156_2,"Each of these groups works towards unique goals, but ultimately each group is working in a way that will ultimately allow CEDC to function and communicate more fluidly."
825,825_3,"and I was able to avoid conflict.
"
199,199_0,"""During multiple football social media projects, I've had the chance to work with a Senior student who is also an intern at Clemson Broadcast Productions."
1119,1119_1,My UPIC is largely related to event coordinating and preparing.
291,291_1,This is where we were able to talk to people from all over campus and tell them about Healthy Campus and what Aspire does.
174,174_0,"""DPR's culture is the answer for this question."
1284,1284_3,Both of us worked together to come up with the questions that would be appropriate for the students.
1035,1035_1,"We would take into account what each of our strengths and weaknesses and decide who should do what.""
"
931,931_1,I implemented several interactive activities based around practicing conversations and answering questions with prospective students that included group discussions on how to approach difficult subjects or questions that get brought up.
1025,1025_3,"I helped him to finish that part of the works. ""
"
258,258_0,"""During our semester long project, the interns each had a different background and mindset in going about working on the presentation."
140,140_4,"As Program Director, I had to plan and conduct these meetings as well as facilitate discussion."
768,768_0,"Lead others to work for the completion of the project
"
221,221_1,"So, as part of my internship, I helped create a space for presenters to share feedback for one another. ""
"
140,140_10,It is our foundation and keeps us grounded when other things may be changing.
984,984_0,"""Our mentor, Mark, assigns projects based on the needs of the building and our own capabilities, giving seniors more complicated projects like using an AI to track the number of people in a room, to giving me the task of using monitoring software to create a power schedule for the building.""
"
93,93_1,"During the meetings we always go through information of the week such as events coming up, information to pass along to our mentees, or a guest speaker."
340,340_3,He also understood that I am learning and often pointed me in a good starting direction.
1317,1317_1,"Specifically on this trip, they were looking for places to bring the new US Ambassador to Haiti who we found out has a special interest in the eradication of cholera Ð a disease that ripped through Haiti following the earthquake in 2010."
941,941_0,"""One of the Faculty-directed Program Coordinators organized several class visits to spread the word about two new Faculty-Directed Abroad Programs."
687,687_3,"However, we all came together with a shared vision of getting the students more interested in reading, and the goal of having the students continue reading and writing when they're home over summer vacation. ""
"
904,904_9,"This worked well, and we ended up finishing early because the groups worked well together. ""
"
286,286_0,"""during the monthly progress meetings, where only the project managers speak and give inputs generally, but i gave myself an opportunity where i gave my inputs during the meeting""
"
947,947_0,"""One of the managers I worked with was known for his positive demeanor and hard-work."
1127,1127_0,"""This semester I have had to become a stronger leader with other student employees."
121,121_3,"It made us feel that he was committed to helping us to succeed and that he was open to hearing our ideas.""
"
1098,1098_0,"""There isn't many opportunities to delegate work but as far as showing leadership skills, each intern is required to lead in their respective areas.""
"
947,947_2,"Additionally, he did an excellent job of delegating to his team and empowering people to succeed."
950,950_1,I went back through training with them and taught them what they needed to know to efficiently run the machine.
182,182_2,"The same was for students with coding backgrounds, as well as fabrication backgrounds. ""
"
1325,1325_1,"Sometimes we had differing opinions in which we had to maturely explain and understand each others points of view. ""
"
1115,1115_1,"My supervisor, gave the opportunity to the engineer to lead a particular project, as a recognition to the hard work he had done to collect all the background information.""
"
501,501_0,"""I have witnessed my mentor repetitively respect, and develop new ways to incorporate individuals and their unique backgrounds into our campaigns and objectives."
958,958_0,"""One of the social media tactics I really wanted to implement this semester was making the Instagram account more personable and relatable to students."
349,349_0,"""For my mentees, I strove to be a leader and an example of a student who has been in their shoes and succeeded."
31,31_0,"""After several meetings, I persuaded my mentor to accept my idea and finally we ran a study which is designed by me.""
"
418,418_0,"""I co-planned Tigers Unite, another new student-athlete development program within Athletics."
774,774_6,This is a unique opportunity because if I was unsure of something I had people to go to for help.
1060,1060_2,"It was very complicated to try to align two different organizations (Clemson Basketball and Recycling) who had two very different goals, but we managed to work together and produce a successful result. ""
"
560,560_4,"Understanding needs is pivotal to device strategies to achieve a common goal. ""
"
976,976_3,"Utilizing our best skills, we were able to build the best prototype we could as quickly as we could. ""
"
562,562_0,I observed my supervisor in numerous occasions leading various groups towards a shared goal.
418,418_3,"By connecting different multicultural organizations, all the organizations benefit."
1077,1077_1,"I responded as positively and thoughtfully as I could to others suggestions.
"
139,139_1,"Otherwise the leadership was very weak.""
"
596,596_1,"Soon after, my other coworkers began to clock in early as well when they saw how much smoother their daily duties went when they got them done earlier. ""
"
967,967_1,"They were to report their results to our mentor and after they did their work I went back in the next day to check on all of the results.
"
998,998_2,We determined that an online member directory was a great way for our members to stay connected.
464,464_1,"In our weekly staff meetings I would drive other team members to use the tool, and use it effectively. ""
"
853,853_1,I presented them with research based information that would allow them to produce more pecans each year and keep their trees healthy.
64,64_1,"Leadership from the operations manager played a big part in this.
"
1136,1136_3,Chief Mullen is actively working to expand our role and change our perception on campus by adding new positions and programs.
109,109_1,He was very unsure about a lot of the tools we use for group communication and collaboration.
481,481_2,They are also able to come to me for any help they need!
41,41_1,"For one event we were managing, a special donor event held in Raleigh, NC, I was tasked with the job of calling several people to see if they were planning on attending."
17,17_3,"I was able to showcase my organization and leadership skills. ""
"
875,875_0,"""My supervisor oversees all interns."
1219,1219_1,"It was a lot of work, and a lot of it was boring."
1184,1184_1,"We wanted to get their feedback on the dashboards because they would, ultimately, be the ones using the tool we have created."
320,320_0,"Every day I worked with two other interns from other schools and coordinated our schedules and projects we were working on
"
694,694_1,this is satire where you could share something with the group and let them vision the ideas that you think about.
1317,1317_4,"While the representative were here, we showed them around all of the projects that the organization has completed and shared facts and figures about each of them."
565,565_0,"""I often planned how we would organize an event an offer that idea."
168,168_0,"""Creating and sharing our ideas on the health promotion videos of the new campaign is also an example of when I helped encourage discussion."
330,330_0,"""Every semester we have an area meeting."
1238,1238_0,"""When communicating with my co-workers, I often take the leadership role and direct the the girls on what to do and how to do it. ""
"
645,645_0,"I was leading the cost-saving project providing directions to other team members to worl progressively.
"
1138,1138_0,"This semester we have primary worked as a team to get assignments done but I am my own leader in ensuring I hold up my weight on tasks.
"
903,903_1,"I did not know what flow cytometry was prior to the project because it is not apart of my major, but my supervisor believed I could do the prep work and analysis of it."
706,706_1,"When making decisions I take into consideration others point of views and ideas. ""
"
415,415_0,"I collaborated with other interns and their project for the purposes of storm-water management.
"
817,817_0,"""My entire internship centered around my ability to encourage discussion among individuals (mainly professors)."
529,529_0,"""I lead Clemson Life student, Dylan Riker, through the process of video editing. ""
"
690,690_1,"Seeing her adapt to their qualities was a good learning experience for me.
"
400,400_0,"I asked my interns what they wish was different about the process and got feedback which was later implemented.
"
911,911_0,"""Once again, during the retreat, which was my biggest project so that is the reason that I am referencing it so much, the floor was opened for the individuals present to share their feelings about topics discussed."
97,97_0,"""As part of observing the group therapy of Yoga for Wellness, I was able to participate in the group dynamic."
1015,1015_0,"Set up virtual meetings in the conference room by meeting with other IT directors across campus.
"
126,126_1,"Through this two day experience, I communicated and collaborated with multiple Clemson students."
1180,1180_2,"After one of the interns presentations, myself and another intern were able to ask Connor about his business process so that we would be able to help in to improve. ""
"
666,666_0,I work I independently the majority of the time therefore there are not many opportunities to lead groups.
1058,1058_0,"""The conference center staff is pretty diverse, as far as personalities and strengths go."
1297,1297_0,When working on the airplane project with my mentor I gained some leadership qualities.
360,360_0,"""For the Rhondda Thomas project, I gathered my team members together to discuss ideas surrounding the Book of Names and the spring event."
441,441_0,"I encouraged the SFG coaches to be the best leaders they could be for the girls and to inspire them.
"
939,939_0,"""One of the biggest ongoing tasks of the semester was placing an order for padfolios."
298,298_1,"It was my responsibility to remind/encourage them to participate and engage with their campers throughout the entire weekend.""
"
22,22_0,"""A significant part of my position was to act as the President Business Ambassador."
995,995_4,I got many of my coworkers together to discuss the problem we were having and then approached our leaders.
185,185_1,"During the beginning of our discussion, I quickly noticed that there were many different ideas being thrown around."
791,791_1,"This can be overwhelming when there are only 2 or 3 people working at a time, but consistently we all gather together and discuss who is best at what and work to people's strengths, while trying to teach the others these tasks so they can accomplish them later on."
785,785_1,"At one point, I was curious to whether a particular approach had been successful, and during a team meeting I asked the group about it and what their experiences with it had been in order to determine if I should attempt this method as well.""
"
640,640_2,"There were a lot of useful ideas generated and I implemented many of the ideas they came up with. ""
"
97,97_1,I assisted clients in asking open questions and seeking support.
969,969_4,"We first need to get agreement on high level direction questions, it might be general but answers the question where we go."
4,4_0,Working with my mentor I constantly would go back and forth with her collaborating on a variety of things.
765,765_0,"Lead a team
"
1051,1051_0,"""The ÒItÕs Not Too Late CampaignÓ is a great example of my effective leadership efforts."
335,335_0,Every week my lab group has a lab meeting and the primary investigator (lab leader/director/my mentor) asks everyone in our group of about 15 people to update all of us on their work and asks what their future directions are and provided suggestions and advice to aid them in their work.
276,276_2,"Then as power decreased, relevance and influence naturally decreased as well."
711,711_2,"We then decided to work together to apply for the grant, to hopefully increase nursing access to developing technologies such as 3D Printers.""
"
225,225_2,"I also fostered relationships and communication between individuals at different events that we put on.""
"
1139,1139_3,Everyone was very engaged in the ideas and excited about making it happen.
794,794_1,"Being able to tell the stories of individuals who share different beliefs, values, and goals is important for showcasing what each individual offers to Clemson."
1007,1007_3,"Frequently my mentor would criticize my work or ideas in a constructive way of course, but just as frequently, I would encourage my fellow intern to take a look at my program or map and constructively criticize them in the most honest way possible."
1318,1318_2,"We all had different styles and ideas for the video and once people have their mind stuck on something, it can get hard at times."
569,569_1,"I organized times and meeting places and guided the discussion so that the student going abroad felt comfortable asking questions and the students from abroad felt comfortable giving advice.
"
1252,1252_0,"""When giving internal feedback to coworkers, it's good to have a second eye on every design because some people catch things that I couldn't catch on my own and vice versa. ""
"
740,740_4,"This has trained me to balance the needs of multiple different groups and people and maximize the efficiency of the space so that everyone benefits.""
"
63,63_2,"During my presentation, I established a rapport and sense of purpose behind my and Dr. Hannon's case study initiative focused on highlighting alumni entrepreneurship and encouraging student entrepreneurship.""
"
485,485_0,"""I have had the privilege of seeing Rick and Garrett, my coworker, teach others."
795,795_1,At the beginning of the semester he did a good job of introducing us and helping us get to know each other better.
233,233_5,"In the end, it was a success and my mentor was very impressed with our work and asked me to write an article about what we had done."
630,630_2,Thus I asked individuals for long term goals and the mission of the office.
668,668_0,"""I work with a diverse group at the Security Operations Center with different knowledge about dealing with cyber security threats and preempt cyber security threats."
1254,1254_2,"By expressing my differing opinion with my boss and office director and having open dialogue the office actually decided to higher the Intern which I supported.
"
939,939_1,It was difficult to find a company that was licensed by Clemson and could complete the order under budget.
469,469_0,"I had to make exeuctive decision.
"
757,757_2,"On top of that, she asked our opinions about different issues to come to conclusions about Inside Clemson."
675,675_0,"I worked with my mentors to get them involved with PEER by serving on the alumni panel for PEER Talks
"
912,912_2,"I also worked to share the group's accomplishments the day of the planting to the rest of the office supporters, such as the Extension Administration, and the stakeholders of the golf course, by providing Mr. Garrett materials to provide to his membership to explain the impact and design of the garden on his course. ""
"
632,632_0,"I was given a lot more responsibility this semester and kind of left in charge of the Pinckney Leadership Conference.
"
800,800_0,"Most of the work is done in the testing area and are done individually.
"
421,421_1,My daily goal is to make sure my organization is running smoothly and towards the widest influence for good.
728,728_0,"""In our weekly meetings and journals, employees were encouraged to share ideas or feedback that could help improve aspects of CB+D's atmosphere, workflow or finish certain projects.""
"
418,418_1,"Tigers Unite's goal is to form a community with other student-athletes in hopes to create Tolerance, Inclusion, Growth, Equity, Respect, and Service within the Athletic Department."
954,954_0,"""One of the projects I am working on currently is a staff spotlight feature for the upcoming spring semester."
136,136_0,"""Awareness: I observed a fellow intern (a girl) at CCPD recruit a group of motivated students to start their own Adobe training class by calling on a faculty member with expertise in the area."
604,604_0,"""I think that I am a good leader, but there were definitely others in my internship that knew more about the field than me."
160,160_0,"""Cold calling for large ad revenue, especially securing the chronicle sponsorship ""
"
797,797_2,"It was really neat to see.""
"
1156,1156_1,"This included coordinating efforts between the Current Operations, Internal Communications, and Marketing Directors in order to insure the success of various events."
709,709_3,"I thought more women would be inclined to use the new area if this was the case. ""
"
1139,1139_2,"We decided on handing out flyers, extending drop-in hours, and using our networks to get other organizations involved."
660,660_0,"I was the oldest SEC so I helped and trained the others.
"
515,515_0,I helped numerous students realize they had the power to go abroad and make this dream a reality to them.
202,202_2,"I communicated with them the types of content that will be discussed at the presentations and organized the location/time of each meeting. ""
"
451,451_1,"There was always communication and other elements involved in the activities.
"
26,26_4,"Her leadership skills allowed for a meaningful meeting and for each member of the team to have a clear vision of upcoming tasks.
"
188,188_5,"The way people were encouraged and given the recognition made the team members want to work more on the topic and this was evident in the following meetings on this topic.""
"
347,347_2,"I had to quickly learn the functions of the building incase I was asked a question from someone.
"
1085,1085_0,"""The Pro Benefits Expo is a complex event regarding multiple space reservations and a large amount of third-party vendors."
737,737_0,"""In the classroom, I noticed my mentor working with a group of four students."
503,503_0,"""I haven't held really leadership positions, but being a mentor has allowed me to be a leader to other students.""
"
1127,1127_1,"When necessary, I must train Hub staff to prepare daily Money Drops so that we will have proper documentation and strong evidence if there were ever an issue."
284,284_3,I felt that the meeting went out very successful.
427,427_1,"but I got to see supervisors use it to keep the office running well.
"
1314,1314_0,While helping with the adventure camp this summer I had to help lead a group of 8-10 year olds through a very tough scavenger hunt across the city.
1004,1004_0,"presenting our work to the board of directors of the spiro institute as well as addressing the need for board members for veteran entrepreneurship.
"
1091,1091_0,"""The virtual reality immersive space itself is a part of two different organizations, the virtual reality club, which is student operated, and the CCIT Virtualization Lab, which is operated by university faculty."
307,307_2,"Details of the task would also be written down, so we could always refer back to the white board or call our supervisor if we had any questions. ""
"
6,6_0,"""During WISE Choice day, a day that showcase WISE and its offerings to senior high school girls I felt that I was able to serve as a leader."
987,987_2,He also encourages everyone to learn new skills as well even it doesn't always turn out as planned.
696,696_0,"""In an effort to save power in the building, I proposed that one of my projects from last semester be considered to be used in order to minimize the time where computers are on and not doing anything."
1162,1162_1,One major time that stands out to me regard this question is Beta Gamma Sigma.
745,745_1,"Occasionally, the other interns would become tired and not want to perform the work they should have been."
1006,1006_0,"Provided feedback to Committee Members from a student perspective
"
1318,1318_0,"""While making the """"Exam Week Survival Guide"""" video, there were three of us working on it."
1072,1072_1,A lot of us come from different backgrounds and majors and have different levels of experience and skill
1170,1170_5,This helped free them up so that they could aid our customers and we could continue to have impeccable customer service.
